dataset,method,variant,dimension,split_index,n_train_full,n_train,n_removed,feature_n_distinct,gap_leak_fraction,n_gap_in,n_gap_out,mean_std_epi_gap_in,mean_std_epi_gap_out,epi_gap_ratio,rmse_gap_in,rmse_gap_out,ll_gap_in,ll_gap_out,picp95_gap_in,picp95_gap_out,timestamp,git_commit
energy,laplace,control,0,0,691,463,228,12,0.0,27,50,0.2637647517351821,0.2472774714736545,1.0666752218197288,0.587181104768284,0.5088829621800015,-0.9207630791325516,-0.7259975722917923,0.8888888888888888,0.92,2026-08-31T15:15:08.830344+00:00,1806733
energy,laplace,control,1,0,691,463,228,12,0.0,27,50,0.2637647517351821,0.2472774714736545,1.0666752218197288,0.587181104768284,0.5088829621800015,-0.9207630791325516,-0.7259975722917923,0.8888888888888888,0.92,2026-08-31T15:15:08.906769+00:00,1806733
energy,laplace,control,2,0,691,463,228,7,0.2559652928416486,26,51,0.2412955581606646,0.2590556344775561,0.93144300314985,0.6098195849371888,0.4968196880447676,-0.930249361906391,-0.7249803596392617,0.8846153846153846,0.9215686274509804,2026-08-31T15:15:08.985720+00:00,1806733
energy,laplace,control,3,0,691,463,228,4,0.6271551724137931,29,48,0.2598636178457651,0.2489474365209469,1.0438493421638415,0.4969471075028457,0.5607929951261559,-0.7220300988447201,-0.8379501850973253,0.9310344827586208,0.8958333333333334,2026-08-31T15:15:09.067544+00:00,1806733
energy,laplace,control,4,0,691,463,228,2,1.0,28,49,0.2603568332771245,0.2488883783423093,1.0460787080987848,0.5710083426036512,0.5176040413866112,-0.868404138897717,-0.7519421604496416,0.8571428571428571,0.9387755102040816,2026-08-31T15:15:09.143904+00:00,1806733
energy,laplace,control,5,0,691,463,228,4,0.2586206896551724,29,48,0.2153561682101939,0.2758373540091045,0.7807360572458423,0.5535117865187487,0.5278161447521854,-0.8337321210563423,-0.7704635466778038,0.8620689655172413,0.9375,2026-08-31T15:15:09.228161+00:00,1806733
energy,laplace,control,6,0,691,463,228,4,0.4381778741865509,26,51,0.2285040057704594,0.2655768180490333,0.8604064445424255,0.4962828123677099,0.5575416212060275,-0.7229382486559645,-0.830668378159087,0.9615384615384616,0.8823529411764706,2026-08-31T15:15:09.313956+00:00,1806733
energy,laplace,control,7,0,691,463,228,6,0.3498920086393088,28,49,0.2192940540534763,0.2723528236129654,0.8051836993807351,0.4940463144886615,0.5610287325810921,-0.7171752551287927,-0.8383586654604553,0.9642857142857144,0.8775510204081632,2026-08-31T15:15:09.396940+00:00,1806733
energy,ensemble,gap,0,0,691,462,229,12,0.0,27,50,1.7887102394991754,0.2170341113362375,8.241608788989105,16.309781260563003,0.2629372914123228,-71.03564343378109,-0.2071490585111283,0.0,1.0,2026-08-31T15:15:40.736564+00:00,1806733
energy,ensemble,gap,1,0,691,462,229,12,0.0,27,50,1.7887102394991754,0.2170341113362375,8.241608788989105,16.309781260563003,0.2629372914123228,-71.03564343378109,-0.2071490585111283,0.0,1.0,2026-08-31T15:15:41.695526+00:00,1806733
energy,ensemble,gap,2,0,691,461,230,7,0.2559652928416486,26,51,0.4152361270763965,0.2003368742812292,2.0726894565275877,4.619887827490123,0.3654288587226954,-28.191731514231,-0.4549312692431386,0.2692307692307692,0.9803921568627452,2026-08-31T15:15:41.203160+00:00,1806733
energy,ensemble,gap,3,0,691,464,227,4,0.6271551724137931,29,48,0.234062558344949,0.2224194689846134,1.0523474379895272,0.5661918346773109,0.5171990571582546,-0.8020159046213011,-0.7487227198871559,0.896551724137931,0.9583333333333334,2026-08-31T15:15:42.067420+00:00,1806733
energy,ensemble,gap,4,0,691,463,228,2,1.0,28,49,0.2504005801710928,0.2225602450131762,1.1250912316180652,0.3859049963030125,0.3918762801377151,-0.531309071810623,-0.5012694826869782,1.0,0.979591836734694,2026-08-31T15:15:42.056902+00:00,1806733
energy,ensemble,gap,5,0,691,464,227,4,0.2586206896551724,29,48,0.190216872017801,0.2194761860181842,0.8666857004797824,0.4566398162642852,0.4079361409869855,-0.6428311965045709,-0.5697630594901414,0.9310344827586208,0.9583333333333334,2026-08-31T15:15:49.442358+00:00,1806733
energy,ensemble,gap,6,0,691,461,230,4,0.4381778741865509,26,51,0.456804687960339,0.2347440408205464,1.945969262365856,0.4851048294702303,0.416949574359029,-0.746857792365887,-0.5784770531524127,1.0,0.9803921568627452,2026-08-31T15:15:50.301102+00:00,1806733
energy,ensemble,gap,7,0,691,463,228,6,0.3498920086393088,28,49,0.1733972595224631,0.1904635894840464,0.9103958399197722,0.4027359764468632,0.405873306694371,-0.5176783920278918,-0.560756883574784,0.9642857142857144,0.9387755102040816,2026-08-31T15:15:50.865434+00:00,1806733
energy,ensemble,control,0,0,691,463,228,12,0.0,27,50,0.2158900280983418,0.2722825178771338,0.7928897888176617,0.5142146766874134,0.3477152572220034,-0.7951669317338058,-0.4595129300902176,0.9629629629629628,0.98,2026-08-31T15:16:23.137172+00:00,1806733
energy,ensemble,control,1,0,691,463,228,12,0.0,27,50,0.2158900280983418,0.2722825178771338,0.7928897888176617,0.5142146766874134,0.3477152572220034,-0.7951669317338058,-0.4595129300902176,0.9629629629629628,0.98,2026-08-31T15:16:23.221859+00:00,1806733
energy,ensemble,control,2,0,691,463,228,7,0.2559652928416486,26,51,0.3117341706472149,0.222315063052634,1.4022179440599152,0.399187759627865,0.4210496748289931,-0.5622880031223927,-0.5848169721596359,0.9615384615384616,0.9803921568627452,2026-08-31T15:16:23.303325+00:00,1806733
energy,ensemble,control,3,0,691,463,228,4,0.6271551724137931,29,48,0.2728933549658703,0.2401926949687851,1.1361434410040443,0.3904547018584139,0.4272819976269395,-0.5269174787677875,-0.6075947245220376,0.9655172413793104,0.9791666666666666,2026-08-31T15:16:23.380594+00:00,1806733
energy,ensemble,control,4,0,691,463,228,2,1.0,28,49,0.2419917443927175,0.2585181185615476,0.9360726657737318,0.4678736136451962,0.3794514489132697,-0.681444270919003,-0.5176472260324807,0.9642857142857144,0.979591836734694,2026-08-31T15:16:23.456204+00:00,1806733
energy,ensemble,control,5,0,691,463,228,4,0.2586206896551724,29,48,0.2311461104965779,0.2654149885023159,0.8708856715323032,0.442133338291096,0.3956948540143174,-0.6326412649149687,-0.5437199370581155,0.9655172413793104,0.9791666666666666,2026-08-31T15:16:23.536632+00:00,1806733
energy,ensemble,control,6,0,691,463,228,4,0.4381778741865509,26,51,0.2255027868871267,0.2662761606558163,0.8468756133922463,0.3671259197721377,0.4356700800350754,-0.4591777030076872,-0.6373830075122308,1.0,0.9607843137254902,2026-08-31T15:16:23.610354+00:00,1806733
energy,ensemble,control,7,0,691,463,228,6,0.3498920086393088,28,49,0.2218774611097591,0.2700119947232381,0.8217318691237522,0.362977375869039,0.4402104020298899,-0.4474819167200114,-0.651339999860476,1.0,0.9591836734693876,2026-08-31T15:16:23.684779+00:00,1806733
energy,bbb,gap,0,0,691,462,229,12,0.0,27,50,0.6042151361625403,0.6131457277604915,0.985434797644974,15.268947822991612,0.4248144286548313,-125.01671494168887,-0.9673912931388504,0.4444444444444444,1.0,2026-08-31T15:18:59.795793+00:00,1806733
energy,bbb,gap,1,0,691,462,229,12,0.0,27,50,0.6042151361625403,0.6131457277604915,0.985434797644974,15.268947822991612,0.4248144286548313,-125.01671494168887,-0.9673912931388504,0.4444444444444444,1.0,2026-08-31T15:19:02.217710+00:00,1806733
energy,bbb,gap,2,0,691,461,230,7,0.2559652928416486,26,51,0.6890794673344198,0.6088022132431418,1.1318609761019662,5.412080197479124,0.3861849758088604,-13.142943830345974,-0.9936150964022892,0.2692307692307692,1.0,2026-08-31T15:19:01.074116+00:00,1806733
energy,bbb,gap,3,0,691,464,227,4,0.6271551724137931,29,48,0.621333489324098,0.6547475218112541,0.9489665384380204,0.7316066395248499,0.6090071091472284,-1.1929106929273643,-1.1226183199012012,1.0,1.0,2026-08-31T15:19:01.189012+00:00,1806733
energy,bbb,gap,4,0,691,463,228,2,1.0,28,49,0.73121728574243,0.7131742499880626,1.025299617526389,0.457338636613787,0.4803684526996316,-1.1381565960538984,-1.1298755216592116,1.0,1.0,2026-08-31T15:19:08.566674+00:00,1806733
energy,bbb,gap,5,0,691,464,227,4,0.2586206896551724,29,48,0.6527327084526037,0.7042890236726734,0.9267966509669316,0.6320206332323454,0.4466201290146357,-1.1808325757750309,-1.1154708938930988,1.0,1.0,2026-08-31T15:19:07.723246+00:00,1806733
energy,bbb,gap,6,0,691,461,230,4,0.4381778741865509,26,51,0.7312406233907933,0.76048095260871,0.9615502148770296,1.0912866942832076,0.5416935795064709,-1.5362825198572934,-1.193726615636136,0.9230769230769232,1.0,2026-08-31T15:19:11.576699+00:00,1806733
energy,bbb,gap,7,0,691,463,228,6,0.3498920086393088,28,49,0.5980883436990297,0.610975266340686,0.9789076197489304,0.3765850241476476,0.4902782068482412,-0.9979638823179016,-1.056034692937959,1.0,1.0,2026-08-31T15:19:48.168832+00:00,1806733
energy,bbb,control,0,0,691,463,228,12,0.0,27,50,0.6317895132083257,0.6756326567554086,0.9351080160073508,0.582951026039156,0.4646415478029436,-1.1238548706893283,-1.0802570054367169,1.0,1.0,2026-08-31T15:22:24.451188+00:00,1806733
energy,bbb,control,1,0,691,463,228,12,0.0,27,50,0.6317895132083257,0.6756326567554086,0.9351080160073508,0.582951026039156,0.4646415478029436,-1.1238548706893283,-1.0802570054367169,1.0,1.0,2026-08-31T15:22:24.530647+00:00,1806733
energy,bbb,control,2,0,691,463,228,7,0.2559652928416486,26,51,0.6958111031599116,0.6421345296517164,1.0835908536756442,0.5679127214232629,0.4765974855681656,-1.130561362315014,-1.0776928698089672,1.0,1.0,2026-08-31T15:22:24.611525+00:00,1806733
energy,bbb,control,3,0,691,463,228,4,0.6271551724137931,29,48,0.6271647769500166,0.680253565892599,0.9219573529571704,0.4828490386422352,0.5245811232613834,-1.0667415867235923,-1.1129463701138231,1.0,1.0,2026-08-31T15:22:24.689796+00:00,1806733
energy,bbb,control,4,0,691,463,228,2,1.0,28,49,0.6561151888867547,0.6626270286850224,0.9901726921535476,0.5059079847048799,0.5111740941523301,-1.1015881988995777,-1.0920910655359084,1.0,1.0,2026-08-31T15:22:24.775026+00:00,1806733
energy,bbb,control,5,0,691,463,228,4,0.2586206896551724,29,48,0.6118893921558113,0.6894824442057645,0.8874618886934315,0.5028893777884015,0.5130792580358732,-1.079643196128181,-1.1051516477652177,1.0,1.0,2026-08-31T15:22:24.858674+00:00,1806733
energy,bbb,control,6,0,691,463,228,4,0.4381778741865509,26,51,0.6146744157847887,0.6834983310586417,0.8993063886970221,0.4011744445347504,0.5563463682571101,-1.0349209262639347,-1.1264507391683407,1.0,1.0,2026-08-31T15:22:24.936916+00:00,1806733
energy,bbb,control,7,0,691,463,228,6,0.3498920086393088,28,49,0.6358539687770736,0.6742048687476973,0.943116845118816,0.4257112908562359,0.5513546726058162,-1.0549749754211084,-1.118727193237891,1.0,1.0,2026-08-31T15:22:25.008349+00:00,1806733
energy,gp,gap,0,0,691,462,229,12,0.0,27,50,7.541891249626095,0.1986276680842028,37.96999341717546,21.84397618295906,0.2527750497991905,-10.340535000008352,-0.1781135226605658,0.2592592592592592,1.0,2026-08-31T15:19:06.450736+00:00,1806733
energy,gp,gap,1,0,691,462,229,12,0.0,27,50,7.541891249626095,0.1986276680842028,37.96999341717546,21.84397618295906,0.2527750497991905,-10.340535000008352,-0.1781135226605658,0.2592592592592592,1.0,2026-08-31T15:19:06.581845+00:00,1806733
energy,gp,gap,2,0,691,461,230,7,0.2559652928416486,26,51,0.8602946621436712,0.2162543503990724,3.9781611817570224,5.20853064100261,0.3551679036821713,-28.65586535587109,-0.4356814448926016,0.3461538461538461,0.9803921568627452,2026-08-31T15:19:07.574471+00:00,1806733
energy,gp,gap,3,0,691,464,227,4,0.6271551724137931,29,48,0.2787299295879898,0.2590784361706745,1.0758515209053117,0.6023045335839247,0.5054765686834156,-0.8279820007050007,-0.7033270969500527,0.9310344827586208,0.9375,2026-08-31T15:19:17.043292+00:00,1806733
energy,gp,gap,4,0,691,463,228,2,1.0,28,49,0.2514094906423837,0.2536201396719833,0.991283621906136,0.4493057202615549,0.3864564400775604,-0.6198013336622311,-0.5069704372035404,0.9642857142857144,0.9387755102040816,2026-08-31T15:19:19.011646+00:00,1806733
energy,gp,gap,5,0,691,464,227,4,0.2586206896551724,29,48,0.2439274718973513,0.2620557714357704,0.9308227426585706,0.464079835910997,0.4668740497307719,-0.6556663096960142,-0.6543029268616705,0.9655172413793104,0.9583333333333334,2026-08-31T15:19:17.503800+00:00,1806733
energy,gp,gap,6,0,691,461,230,4,0.4381778741865509,26,51,0.4735468257578161,0.2574833186433901,1.839135941904144,0.5788496347127297,0.4306961972452269,-0.7953280660084233,-0.5851369057861221,0.9615384615384616,0.9803921568627452,2026-08-31T15:19:20.270995+00:00,1806733
energy,gp,gap,7,0,691,463,228,6,0.3498920086393088,28,49,0.2209222195335984,0.2337497277629397,0.9451228955340196,0.4214509753990845,0.4395676571556164,-0.5414243124668235,-0.593131488839454,0.9642857142857144,0.9387755102040816,2026-08-31T15:19:19.589590+00:00,1806733
energy,gp,control,0,0,691,463,228,12,0.0,27,50,0.2795548963794421,0.2425016667581085,1.1527957729803713,0.5452616059642867,0.3250263716889116,-0.8457036225740049,-0.3951454238673249,0.8888888888888888,1.0,2026-08-31T15:19:21.638323+00:00,1806733
energy,gp,control,1,0,691,463,228,12,0.0,27,50,0.2795548963794421,0.2425016667581085,1.1527957729803713,0.5452616059642867,0.3250263716889116,-0.8457036225740049,-0.3951454238673249,0.8888888888888888,1.0,2026-08-31T15:19:21.716615+00:00,1806733
energy,gp,control,2,0,691,463,228,7,0.2559652928416486,26,51,0.2403215386404568,0.2632295203038918,0.9129733563432084,0.3189402706869888,0.4572871351593843,-0.3762568573872768,-0.6433057002116703,1.0,0.9411764705882352,2026-08-31T15:19:21.797082+00:00,1806733
energy,gp,control,3,0,691,463,228,4,0.6271551724137931,29,48,0.2610833798761766,0.2521176567446091,1.0355616629447322,0.393790794206634,0.4284764318575567,-0.5327720080123577,-0.5654350160522083,0.9655172413793104,0.9583333333333334,2026-08-31T15:19:21.873928+00:00,1806733
energy,gp,control,4,0,691,463,228,2,1.0,28,49,0.264536342080991,0.2503275094261757,1.0567609716063016,0.4349552635313753,0.4043708327949076,-0.5807638829807511,-0.5373444954980273,0.9642857142857144,0.9591836734693876,2026-08-31T15:19:21.956590+00:00,1806733
energy,gp,control,5,0,691,463,228,4,0.2586206896551724,29,48,0.2081610673407391,0.2840915539014359,0.7327252939485822,0.4278204453255212,0.4082891988808292,-0.5570091313660525,-0.5507917540260178,0.9310344827586208,0.9791666666666666,2026-08-31T15:19:22.036057+00:00,1806733
energy,gp,control,6,0,691,463,228,4,0.4381778741865509,26,51,0.2213732415953848,0.2728894364445167,0.81121953447397,0.3686708837797432,0.4378111619916607,-0.4587286793996839,-0.6012612419308351,0.9615384615384616,0.9607843137254902,2026-08-31T15:19:22.118128+00:00,1806733
energy,gp,control,7,0,691,463,228,6,0.3498920086393088,28,49,0.2194940679956849,0.2760659517606363,0.7950783738300254,0.3798629035478541,0.4349337250061533,-0.4787612067347491,-0.5956317390671714,1.0,0.9387755102040816,2026-08-31T15:19:22.220196+00:00,1806733
energy,mcd,gap,0,1,691,461,230,12,0.0,26,51,0.8286380041338,0.8105212908913535,1.0223519276372408,8.743592195596065,0.8725084115952481,-21.97108409741819,-1.4317352771610348,0.1153846153846153,1.0,2026-08-31T15:19:27.097620+00:00,1806733
energy,mcd,gap,1,1,691,461,230,12,0.0,26,51,0.8286380041338,0.8105212908913535,1.0223519276372408,8.743592195596065,0.8725084115952481,-21.97108409741819,-1.4317352771610348,0.1153846153846153,1.0,2026-08-31T15:19:27.354481+00:00,1806733
energy,mcd,gap,2,1,691,460,231,7,0.2543478260869565,25,52,0.9010682792372268,0.9649775786012916,0.933771207972832,4.773362801354526,0.913068163779166,-6.239185419763769,-1.5489926681738369,0.6,0.9807692307692308,2026-08-31T15:19:28.518107+00:00,1806733
energy,mcd,gap,3,1,691,460,231,4,0.6239130434782608,25,52,1.0950029599856392,1.0090231895995203,1.085210896312744,1.1808910884135966,1.7560629784143549,-1.732206220140322,-1.9885175243222004,1.0,0.8846153846153846,2026-08-31T15:19:29.137512+00:00,1806733
energy,mcd,gap,4,1,691,462,229,2,1.0,27,50,1.1631832265213886,1.1874778153427794,0.9795410166762756,1.4105084457400996,1.2646555779529731,-1.8754120698956904,-1.8330814059193383,1.0,0.98,2026-08-31T15:19:29.567446+00:00,1806733
energy,mcd,gap,5,1,691,459,232,4,0.2418300653594771,24,53,1.2151445127065643,1.2005212947627937,1.012180723497004,1.435949437833577,1.0728449656649988,-1.8835927038104563,-1.7706800179052404,1.0,1.0,2026-08-31T15:19:31.361660+00:00,1806733
energy,mcd,gap,6,1,691,457,234,4,0.437636761487965,22,55,1.172043355339216,1.1740311612328629,0.998306854230718,1.4018243558702048,1.1457047238592974,-1.893339911561658,-1.8130987842547068,0.9545454545454546,1.0,2026-08-31T15:19:36.553024+00:00,1806733
energy,mcd,gap,7,1,691,460,231,6,0.3369565217391304,25,52,1.1565338497884914,1.1864293448844128,0.9748021277248212,1.1257612361326852,1.173661526193445,-1.778290358790869,-1.800603627514638,1.0,1.0,2026-08-31T15:19:36.796829+00:00,1806733
energy,mcd,control,0,1,691,460,231,12,0.0,26,51,1.13896774414932,1.1846742723106636,0.9614184850387654,1.088249557089814,1.2194214821884783,-1.7466666685599308,-1.803057957501157,1.0,1.0,2026-08-31T15:19:38.108749+00:00,1806733
energy,mcd,control,1,1,691,460,231,12,0.0,26,51,1.13896774414932,1.1846742723106636,0.9614184850387654,1.088249557089814,1.2194214821884783,-1.7466666685599308,-1.803057957501157,1.0,1.0,2026-08-31T15:19:38.192841+00:00,1806733
energy,mcd,control,2,1,691,460,231,7,0.2543478260869565,25,52,1.068420591881689,1.2177122007439218,0.8773999235853693,1.4164261951166304,1.0421068869418617,-1.8499366446039809,-1.7523244826926476,1.0,1.0,2026-08-31T15:19:38.276719+00:00,1806733
energy,mcd,control,3,1,691,460,231,4,0.6239130434782608,25,52,1.2154979151690484,1.1470019491634609,1.0597173928566936,0.9354811674915864,1.276637451586386,-1.721443774983974,-1.8140999007791887,1.0,1.0,2026-08-31T15:19:38.360386+00:00,1806733
energy,mcd,control,4,1,691,460,231,2,1.0,27,50,1.154046489782956,1.177445880231727,0.980126992805677,1.1872083003215357,1.171088169763551,-1.783697046148438,-1.7841893793821872,1.0,1.0,2026-08-31T15:19:38.436576+00:00,1806733
energy,mcd,control,5,1,691,460,231,4,0.2418300653594771,24,53,1.1734314098061047,1.1673433094411254,1.0052153469469869,1.2823550012310032,1.1256986634987196,-1.812810465003461,-1.7709780765100778,1.0,1.0,2026-08-31T15:19:38.511923+00:00,1806733
energy,mcd,control,6,1,691,460,231,4,0.437636761487965,22,55,1.1674584402967476,1.169953882712686,0.9978670591612104,1.1631499456497207,1.182168264904418,-1.7830938466122268,-1.784385901629967,1.0,1.0,2026-08-31T15:19:38.595923+00:00,1806733
energy,mcd,control,7,1,691,460,231,6,0.3369565217391304,25,52,1.1423881179392037,1.1821508901393476,0.9663640466442852,1.068942766589326,1.225230943045727,-1.7445675584760332,-1.8029826971772376,1.0,1.0,2026-08-31T15:19:38.676015+00:00,1806733
energy,map,gap,0,1,691,461,230,12,0.0,26,51,0.0,0.0,,14.46275617580438,0.4005101072475811,-1011.666135630707,-0.5601455792675125,0.0,0.8627450980392157,2026-08-31T15:19:37.801227+00:00,1806733
energy,map,gap,1,1,691,461,230,12,0.0,26,51,0.0,0.0,,14.46275617580438,0.4005101072475811,-1011.666135630707,-0.5601455792675125,0.0,0.8627450980392157,2026-08-31T15:19:37.954301+00:00,1806733
energy,map,gap,2,1,691,460,231,7,0.2543478260869565,25,52,0.0,0.0,,4.266911577333525,0.6766309798197937,-55.77021629939808,-1.4148512200274832,0.2,0.8653846153846154,2026-08-31T15:19:39.975223+00:00,1806733
energy,map,gap,3,1,691,460,231,4,0.6239130434782608,25,52,0.0,0.0,,0.8304902819044513,0.7423306434856326,-2.0831158201819964,-1.6695485868267548,0.8,0.8076923076923077,2026-08-31T15:19:44.959910+00:00,1806733
energy,map,gap,4,1,691,462,229,2,1.0,27,50,0.0,0.0,,0.4198796996617763,0.7132757647600869,-0.5556269082518891,-1.630368296509931,0.9629629629629628,0.8,2026-08-31T15:19:45.274301+00:00,1806733
energy,map,gap,5,1,691,459,232,4,0.2418300653594771,24,53,0.0,0.0,,0.5676030789813575,0.7275877307720159,-0.9767467473788932,-1.5810156250276204,0.8333333333333334,0.8867924528301887,2026-08-31T15:19:46.250998+00:00,1806733
energy,map,gap,6,1,691,457,234,4,0.437636761487965,22,55,0.0,0.0,,0.7582310530461852,0.6978648555588568,-1.697660756291551,-1.4448540123224296,0.7727272727272727,0.8545454545454545,2026-08-31T15:19:46.348363+00:00,1806733
energy,map,gap,7,1,691,460,231,6,0.3369565217391304,25,52,0.0,0.0,,0.6678038364537346,0.6741348197684803,-1.3682629253583602,-1.393972336237861,0.8,0.903846153846154,2026-08-31T15:19:47.379740+00:00,1806733
energy,map,control,0,1,691,460,231,12,0.0,26,51,0.0,0.0,,0.7361490884422328,0.4650485323692437,-1.6260010297043492,-0.6689458478814837,0.8461538461538461,0.9019607843137256,2026-08-31T15:19:48.494658+00:00,1806733
energy,map,control,1,1,691,460,231,12,0.0,26,51,0.0,0.0,,0.7361490884422328,0.4650485323692437,-1.6260010297043492,-0.6689458478814837,0.8461538461538461,0.9019607843137256,2026-08-31T15:19:48.569863+00:00,1806733
energy,map,control,2,1,691,460,231,7,0.2543478260869565,25,52,0.0,0.0,,0.5534280307814576,0.5794977080628451,-0.9334878763647328,-1.0202897712528929,0.88,0.8846153846153846,2026-08-31T15:19:48.645026+00:00,1806733
energy,map,control,3,1,691,460,231,4,0.6239130434782608,25,52,0.0,0.0,,0.5222695829910631,0.593238205630583,-0.8349829100186367,-1.0676479281500544,0.88,0.8846153846153846,2026-08-31T15:19:48.724137+00:00,1806733
energy,map,control,4,1,691,460,231,2,1.0,27,50,0.0,0.0,,0.3912147306513412,0.6478774179310237,-0.483142023096518,-1.2669486078132552,0.8888888888888888,0.88,2026-08-31T15:19:48.805367+00:00,1806733
energy,map,control,5,1,691,460,231,4,0.2418300653594771,24,53,0.0,0.0,,0.4153080177340355,0.6291659875013124,-0.5402510531569011,-1.196721504500059,0.9583333333333334,0.8490566037735849,2026-08-31T15:19:48.880951+00:00,1806733
energy,map,control,6,1,691,460,231,4,0.437636761487965,22,55,0.0,0.0,,0.3887953190241544,0.6294878134292801,-0.4775957395450623,-1.1979119771686793,0.9545454545454546,0.8545454545454545,2026-08-31T15:19:48.957074+00:00,1806733
energy,map,control,7,1,691,460,231,6,0.3369565217391304,25,52,0.0,0.0,,0.4103165868256408,0.6341345854112557,-0.5281395011544153,-1.2151687977963146,0.96,0.8461538461538461,2026-08-31T15:19:49.037330+00:00,1806733
energy,laplace,gap,0,1,691,461,230,12,0.0,26,51,5.710823049057096,0.2127529434671506,26.84251017161065,14.46275617580438,0.4005101072475811,-5.934776443819836,-0.5147774899687305,0.5769230769230769,0.9411764705882352,2026-08-31T15:19:54.325276+00:00,1806733
energy,laplace,gap,1,1,691,461,230,12,0.0,26,51,5.710823049057096,0.2127529434671506,26.84251017161065,14.46275617580438,0.4005101072475811,-5.934776443819836,-0.5147774899687305,0.5769230769230769,0.9411764705882352,2026-08-31T15:19:54.893525+00:00,1806733
energy,laplace,gap,2,1,691,460,231,7,0.2543478260869565,25,52,2.135684879706785,0.2064700400517762,10.343800384652525,4.266911577333525,0.6766309798197937,-2.834518589255472,-1.1689409639048007,0.64,0.8846153846153846,2026-08-31T15:19:55.669181+00:00,1806733
energy,laplace,gap,3,1,691,460,231,4,0.6239130434782608,25,52,0.2283480748831269,0.2132931652323942,1.0705831789515132,0.8304902819044513,0.7423306434856326,-1.4328505026803242,-1.3288354815907546,0.8,0.8846153846153846,2026-08-31T15:19:55.725725+00:00,1806733
energy,laplace,gap,4,1,691,462,229,2,1.0,27,50,0.2414800695689004,0.265011286142339,0.9112067379620962,0.4198796996617763,0.7132757647600869,-0.5629217699657129,-1.1208996953619257,0.9629629629629628,0.88,2026-08-31T15:19:56.881518+00:00,1806733
energy,laplace,gap,5,1,691,459,232,4,0.2418300653594771,24,53,0.2248427066147236,0.2601741807321116,0.8642006904068353,0.5676030789813575,0.7275877307720159,-0.8806306972802829,-1.2853840953395566,0.875,0.9433962264150944,2026-08-31T15:19:57.798852+00:00,1806733
energy,laplace,gap,6,1,691,457,234,4,0.437636761487965,22,55,0.56367422968324,0.2653169630103224,2.1245314407632114,0.7582310530461852,0.6978648555588568,-0.995110271887528,-1.1040805694096525,1.0,0.9454545454545454,2026-08-31T15:19:58.378199+00:00,1806733
energy,laplace,gap,7,1,691,460,231,6,0.3369565217391304,25,52,0.2351805992005478,0.2636785400925215,0.8919216524713229,0.6678038364537346,0.6741348197684803,-1.175512373658836,-0.9924733347185865,0.88,0.9230769230769232,2026-08-31T15:20:04.025141+00:00,1806733
energy,laplace,control,0,1,691,460,231,12,0.0,26,51,0.2864275813553383,0.2611980545621116,1.09659155706777,0.7361490884422328,0.4650485323692437,-1.167212819269333,-0.6189599269978495,0.9615384615384616,0.9607843137254902,2026-08-31T15:20:04.406342+00:00,1806733
energy,laplace,control,1,1,691,460,231,12,0.0,26,51,0.2864275813553383,0.2611980545621116,1.09659155706777,0.7361490884422328,0.4650485323692437,-1.167212819269333,-0.6189599269978495,0.9615384615384616,0.9607843137254902,2026-08-31T15:20:04.487395+00:00,1806733
energy,laplace,control,2,1,691,460,231,7,0.2543478260869565,25,52,0.2549500313167289,0.2768166752882359,0.921006767570132,0.5534280307814576,0.5794977080628451,-0.7757595712967077,-0.8177019287591402,0.92,0.9807692307692308,2026-08-31T15:20:04.560750+00:00,1806733
energy,laplace,control,3,1,691,460,231,4,0.6239130434782608,25,52,0.267663451362704,0.2707044541122864,0.9887663364847294,0.5222695829910631,0.593238205630583,-0.7229989355925633,-0.8430676190015173,0.96,0.9615384615384616,2026-08-31T15:20:04.640937+00:00,1806733
energy,laplace,control,4,1,691,460,231,2,1.0,27,50,0.2515670734414059,0.2795181382997707,0.9000026795098767,0.3912147306513412,0.6478774179310237,-0.507464075926201,-0.9642591905577108,0.9629629629629628,0.96,2026-08-31T15:20:04.718914+00:00,1806733
energy,laplace,control,5,1,691,460,231,4,0.2418300653594771,24,53,0.2314703947233118,0.2870363853688114,0.8064148188944648,0.4153080177340355,0.6291659875013124,-0.5329766266646182,-0.9268500101498516,1.0,0.9433962264150944,2026-08-31T15:20:04.800192+00:00,1806733
energy,laplace,control,6,1,691,460,231,4,0.437636761487965,22,55,0.2306598682699223,0.2853400144721491,0.8083684606823212,0.3887953190241544,0.6294878134292801,-0.4835634316313247,-0.9322926196727968,0.9545454545454546,0.9636363636363636,2026-08-31T15:20:04.882038+00:00,1806733
energy,laplace,control,7,1,691,460,231,6,0.3369565217391304,25,52,0.2326497267031403,0.2875379755832304,0.8091095662450949,0.4103165868256408,0.6341345854112557,-0.538038491979245,-0.931990909200228,1.0,0.9423076923076924,2026-08-31T15:20:04.959052+00:00,1806733
energy,ensemble,gap,0,1,691,461,230,12,0.0,26,51,1.910462291089321,0.2093403206095732,9.12610760089738,14.994130891500047,0.3022524724554877,-57.70002419711818,-0.2861692220202231,0.0,0.9803921568627452,2026-08-31T15:20:37.007239+00:00,1806733
energy,ensemble,gap,1,1,691,461,230,12,0.0,26,51,1.910462291089321,0.2093403206095732,9.12610760089738,14.994130891500047,0.3022524724554877,-57.70002419711818,-0.2861692220202231,0.0,0.9803921568627452,2026-08-31T15:20:37.468886+00:00,1806733
