experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e3_gap_split,energy,mcd,"gap,dim=5",0,0,464,29,gap_in,1.0768517558090007,0.8219319291006755,-1.8227141648651872,1.8227141648651872,0.708687256000698,1.0,8.533143270193452,8.533143270193454,0.1143375680580761,,3.1619112445200304,1.5828414861799878,0.3335983087039527,,,502,1,2026-08-31T15:14:41.734444+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=5",0,0,464,48,gap_out,1.292691300119374,0.9323780889578344,-1.8703355410287612,1.8703355410287612,0.7823832382155637,1.0,8.437723264188406,8.437723264188406,0.1063596491228069,,3.161911244520031,1.4786367176158564,0.3186340771996439,,,502,1,2026-08-31T15:14:41.759769+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=6",0,0,461,26,gap_in,1.1909748162609637,0.8596193833376723,-1.8005037783166742,1.8005037783166742,0.7202683064021331,1.0,8.028507365870084,8.028507365870084,0.1307692307692307,,2.6852798444231216,1.5139322132592148,0.36052768768596,,,502,1,2026-08-31T15:14:41.870535+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=6",0,0,461,51,gap_out,1.2039552716665942,0.9439177958171896,-1.809989010387769,1.809989010387769,0.7400495927529177,1.0,7.969112504302079,7.969112504302079,0.1035087719298245,,2.6852798444231216,1.454239366636184,0.3513063456139979,,,502,1,2026-08-31T15:14:41.898096+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=7",0,0,463,28,gap_in,1.1195296651542936,0.8125337308937476,-1.8221009180588028,1.8221009180588028,0.7138625555675417,1.0,8.446478205655312,8.446478205655312,0.1203007518796992,,3.0834873459483334,1.5649828665638676,0.3366662138334095,,,502,1,2026-08-31T15:14:41.854782+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=7",0,0,463,49,gap_out,1.2642241992160086,0.9628201744598692,-1.865980104973869,1.865980104973869,0.776399360538982,1.0,8.455486255372236,8.455486255372236,0.1040816326530612,,3.083487345948334,1.5769895947685075,0.3383751523349338,,,502,1,2026-08-31T15:14:41.881600+00:00,1806733
e3_gap_split,energy,mcd,"control,random_removal,scored_dim=0",0,0,463,27,gap_in,0.9213890571373003,0.7528618322311155,-1.7584671295869714,1.7584671295869714,0.646118817631718,1.0,8.252557076882708,8.252557076882706,0.1202729044834307,,2.867314881336275,1.5718513275490604,0.354087063557764,,,502,1,2026-08-31T15:14:50.692335+00:00,1806733
e3_gap_split,energy,mcd,"control,random_removal,scored_dim=0",0,0,463,50,gap_out,1.2898315942771073,0.9684019035675202,-1.849411954050996,1.849411954050996,0.7741696463229653,1.0,8.12549951357063,8.12549951357063,0.0947368421052631,,2.867314881336276,1.4378559853366786,0.3339834886618233,,,502,1,2026-08-31T15:14:50.718404+00:00,1806733
e3_gap_split,energy,mcd,"control,random_removal,scored_dim=1",0,0,463,27,gap_in,0.9213890571373003,0.7528618322311155,-1.7584671295869714,1.7584671295869714,0.646118817631718,1.0,8.252557076882708,8.252557076882706,0.1202729044834307,,2.867314881336275,1.5718513275490604,0.354087063557764,,,502,1,2026-08-31T15:14:50.771554+00:00,1806733
e3_gap_split,energy,mcd,"control,random_removal,scored_dim=1",0,0,463,50,gap_out,1.2898315942771073,0.9684019035675202,-1.849411954050996,1.849411954050996,0.7741696463229653,1.0,8.12549951357063,8.12549951357063,0.0947368421052631,,2.867314881336276,1.4378559853366786,0.3339834886618233,,,502,1,2026-08-31T15:14:50.799877+00:00,1806733
